[Mon May 11 12:57:13 AEST 2026] [p4_only gpu=0] starting

================================================================================
HYBRID P4-ONLY PIPELINE
================================================================================
[12:57:13] [p4-hybrid] p4_only root: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only  baseline_only ref: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only

--------------------------------------------------------------------------------
PHASE 1: BOOTSTRAP
--------------------------------------------------------------------------------
[12:57:14] [p4-hybrid] demos: copied 20 initial BFS demos from /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only/demos; skipped 21 baseline-DAgger corrections, 0 unknown. Total now in /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/demos: 20.
[12:57:15] [p4-hybrid] copied initial best -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/checkpoints/best_hybrid_policy.pth

--------------------------------------------------------------------------------
PHASE 2: ROUND 0 — HELDOUT EVAL
--------------------------------------------------------------------------------
[12:57:15] [p4-hybrid] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.equivariant_CNN_hybrid.rollout_test --checkpoint /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/checkpoints/best_hybrid_policy.pth --layouts /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only/heldout_layouts.yaml --out_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/results/round_000_heldout_eval --seed 0 --max_steps 60
[hybrid-rollout] 200 unique; running 200 eps
[vlm-pace] throttled 612.3s before issue (target_tpm=44000, est_tokens=9080)
[vlm-pace] throttled 9.2s before issue (target_tpm=44000, est_tokens=8895)
[vlm-pace] throttled 1.5s before issue (target_tpm=44000, est_tokens=8886)
[vlm-pace] throttled 213.1s before issue (target_tpm=44000, est_tokens=9045)
  [Phase B][ep 0] Reasoning — analysis pass...
  [Phase B][ep 30] Reasoning — analysis pass...
[vlm-pace] throttled 116.6s before issue (target_tpm=44000, est_tokens=9039)
  [Phase B][ep 16] Reasoning — analysis pass...
[vlm-pace] throttled 470.5s before issue (target_tpm=44000, est_tokens=9026)
[vlm-pace] throttled 85.5s before issue (target_tpm=44000, est_tokens=9023)
[vlm-pace] throttled 567.5s before issue (target_tpm=44000, est_tokens=9049)
  [Phase B][ep 33] Reasoning — analysis pass...
  [Phase B][ep 39] Reasoning — analysis pass...
[vlm-pace] throttled 320.0s before issue (target_tpm=44000, est_tokens=9038)
[vlm-pace] throttled 4.0s before issue (target_tpm=44000, est_tokens=8987)
[vlm-pace] throttled 3.1s before issue (target_tpm=44000, est_tokens=9000)
  [Phase B][ep 17] Reasoning — analysis pass...
[vlm-pace] throttled 74.0s before issue (target_tpm=44000, est_tokens=9094)
[vlm-pace] throttled 530.4s before issue (target_tpm=44000, est_tokens=9056)
  [Phase B][ep 21] Reasoning — analysis pass...
  [Phase B][ep 12] Reasoning — analysis pass...
[vlm-pace] throttled 498.6s before issue (target_tpm=44000, est_tokens=9105)
[vlm-pace] throttled 770.5s before issue (target_tpm=44000, est_tokens=9102)
  [Phase B][ep 29] Reasoning — analysis pass...
[vlm-pace] throttled 732.2s before issue (target_tpm=44000, est_tokens=9228)
[vlm-pace] throttled 0.8s before issue (target_tpm=44000, est_tokens=9083)
[vlm-pace] throttled 355.1s before issue (target_tpm=44000, est_tokens=9296)
[vlm-pace] throttled 2.0s before issue (target_tpm=44000, est_tokens=9054)
  [Phase B][ep 23] Reasoning — analysis pass...
[vlm-pace] throttled 23.5s before issue (target_tpm=44000, est_tokens=9206)
[vlm-pace] throttled 11.7s before issue (target_tpm=44000, est_tokens=9276)
  [Phase B][ep 22] Reasoning — analysis pass...
  [Phase B][ep 8] Reasoning — analysis pass...
[reasoning-pace] throttled 305.1s before issue (target_tpm=44000, est_tokens=20155)
  [Phase B][ep 9] Reasoning — analysis pass...
[reasoning-pace] throttled 49.5s before issue (target_tpm=44000, est_tokens=20220)
[reasoning-pace] throttled 545.4s before issue (target_tpm=44000, est_tokens=20427)
  [Phase B][ep 11] Reasoning — prescription pass...
[reasoning-pace] throttled 803.8s before issue (target_tpm=44000, est_tokens=20424)
[reasoning-pace] throttled 356.1s before issue (target_tpm=44000, est_tokens=20370)
  [Phase B][ep 22] Reasoning — prescription pass...
[reasoning-pace] throttled 770.1s before issue (target_tpm=44000, est_tokens=20446)
[reasoning-pace] throttled 850.0s before issue (target_tpm=44000, est_tokens=20444)
[reasoning-pace] throttled 439.9s before issue (target_tpm=44000, est_tokens=20440)
  [Phase B][ep 32] Reasoning — prescription pass...
[reasoning-pace] throttled 789.7s before issue (target_tpm=44000, est_tokens=20442)
[reasoning-pace] throttled 436.0s before issue (target_tpm=44000, est_tokens=20422)
[reasoning-pace] throttled 612.3s before issue (target_tpm=44000, est_tokens=20437)
  [Phase B][ep 30] Reasoning — prescription pass...
[reasoning-pace] throttled 300.0s before issue (target_tpm=44000, est_tokens=20443)
[reasoning-pace] throttled 380.4s before issue (target_tpm=44000, est_tokens=20466)
[reasoning-pace] throttled 484.3s before issue (target_tpm=44000, est_tokens=20444)
  [Phase B][ep 5] Reasoning — prescription pass...
[reasoning-pace] throttled 3.8s before issue (target_tpm=44000, est_tokens=19802)
  [Phase B][ep 13] Reasoning — prescription pass...
[reasoning-pace] throttled 1.9s before issue (target_tpm=44000, est_tokens=20236)
[reasoning-pace] throttled 535.4s before issue (target_tpm=44000, est_tokens=20431)
  [Phase B][ep 38] Reasoning — prescription pass...
[reasoning-pace] throttled 4.5s before issue (target_tpm=44000, est_tokens=19802)
  [Phase B][ep 0] Reasoning — prescription pass...
[reasoning-pace] throttled 952.4s before issue (target_tpm=44000, est_tokens=20447)
[reasoning-pace] throttled 783.3s before issue (target_tpm=44000, est_tokens=20460)
  [Phase B][ep 26] Reasoning — prescription pass...
  [Phase B][ep 39] Reasoning — prescription pass...
[reasoning-pace] throttled 23.1s before issue (target_tpm=44000, est_tokens=19802)
[reasoning-pace] throttled 1155.0s before issue (target_tpm=44000, est_tokens=20455)
  [Phase B][ep 10] Reasoning — prescription pass...
[reasoning-pace] throttled 967.3s before issue (target_tpm=44000, est_tokens=20454)
  [Phase B][ep 9] Reasoning — prescription pass...
[reasoning-pace] throttled 5.4s before issue (target_tpm=44000, est_tokens=19802)
[reasoning-pace] throttled 878.9s before issue (target_tpm=44000, est_tokens=20489)
  [Phase B][ep 23] Reasoning — prescription pass...
[reasoning-pace] throttled 1120.2s before issue (target_tpm=44000, est_tokens=20455)
  [Phase B][ep 12] Reasoning — prescription pass...
[reasoning-pace] throttled 1.0s before issue (target_tpm=44000, est_tokens=19802)
[reasoning-pace] throttled 923.8s before issue (target_tpm=44000, est_tokens=20465)
[reasoning-pace] throttled 820.1s before issue (target_tpm=44000, est_tokens=20479)
[reasoning-plain-pace] throttled 14.7s before issue (target_tpm=44000, est_tokens=16509)
[reasoning-plain-pace] throttled 30.6s before issue (target_tpm=44000, est_tokens=17531)
[reasoning-pace] throttled 1308.6s before issue (target_tpm=44000, est_tokens=20478)
  [Phase B][ep 29] Reasoning — prescription pass...
[reasoning-pace] throttled 13.0s before issue (target_tpm=44000, est_tokens=19802)
[reasoning-pace] throttled 1080.2s before issue (target_tpm=44000, est_tokens=20538)
[reasoning-plain-pace] throttled 7.7s before issue (target_tpm=44000, est_tokens=16948)
[reasoning-pace] throttled 1305.0s before issue (target_tpm=44000, est_tokens=20565)
  [Phase B][ep 6] Reasoning — prescription pass...
[reasoning-pace] throttled 19.1s before issue (target_tpm=44000, est_tokens=19802)
  [Phase B][ep 16] Reasoning — prescription pass...
[reasoning-pace] throttled 343.4s before issue (target_tpm=44000, est_tokens=20991)
[reasoning-pace] throttled 519.1s before issue (target_tpm=44000, est_tokens=21527)
  [Phase B][ep 7] Reasoning — prescription pass...
[reasoning-plain-pace] throttled 14.0s before issue (target_tpm=44000, est_tokens=16509)
[reasoning-pace] throttled 87.2s before issue (target_tpm=44000, est_tokens=21598)
[reasoning-plain-pace] throttled 8.5s before issue (target_tpm=44000, est_tokens=16934)
  [Phase B][ep 35] Reasoning — prescription pass...
[reasoning-pace] throttled 19.6s before issue (target_tpm=44000, est_tokens=21087)
[reasoning-pace] throttled 114.2s before issue (target_tpm=44000, est_tokens=21726)
[reasoning-pace] throttled 1125.9s before issue (target_tpm=44000, est_tokens=21883)
  [Phase B][ep 33] Reasoning — prescription pass...
  [Phase B][ep 18] Reasoning — prescription pass...
[reasoning-pace] throttled 23.0s before issue (target_tpm=44000, est_tokens=19802)
[reasoning-pace] throttled 1112.9s before issue (target_tpm=44000, est_tokens=22089)
  [Phase B][ep 17] Reasoning — prescription pass...
[reasoning-pace] throttled 1.6s before issue (target_tpm=44000, est_tokens=19802)
[Rerun] Phase B ep 5 done in 2277.5s
[Rerun] Phase B ep 13 done in 2280.3s
[reasoning-pace] throttled 754.9s before issue (target_tpm=44000, est_tokens=22207)
[reasoning-pace] throttled 1338.3s before issue (target_tpm=44000, est_tokens=22378)
  [Phase B][ep 8] Reasoning — prescription pass...
[Rerun] Phase B ep 38 done in 2356.6s
[reasoning-pace] throttled 14.1s before issue (target_tpm=44000, est_tokens=21423)
  [Phase B][ep 31] Reasoning — prescription pass...
[reasoning-pace] throttled 15.3s before issue (target_tpm=44000, est_tokens=21772)
[Rerun] Phase B ep 0 done in 2400.2s
[reasoning-plain-pace] throttled 21.8s before issue (target_tpm=44000, est_tokens=16582)
[reasoning-pace] throttled 1241.5s before issue (target_tpm=44000, est_tokens=22427)
[reasoning-pace] throttled 300.5s before issue (target_tpm=44000, est_tokens=23300)
  [Phase B][ep 21] Reasoning — prescription pass...
  [Phase B][ep 24] Reasoning — prescription pass...
[reasoning-pace] throttled 27.0s before issue (target_tpm=44000, est_tokens=21225)
[reasoning-pace] throttled 41.0s before issue (target_tpm=44000, est_tokens=21673)
[reasoning-plain-pace] throttled 12.4s before issue (target_tpm=44000, est_tokens=16906)
[Rerun] Phase B ep 26 done in 2569.7s
[reasoning-plain-pace] throttled 24.4s before issue (target_tpm=44000, est_tokens=18175)
[Rerun] Phase B ep 9 done in 2601.2s
[reasoning-plain-pace] throttled 17.5s before issue (target_tpm=44000, est_tokens=18655)
[reasoning-plain-pace] throttled 3.2s before issue (target_tpm=44000, est_tokens=18802)
[reasoning-plain-pace] throttled 4.6s before issue (target_tpm=44000, est_tokens=18265)
[Rerun] Phase B ep 12 done in 2761.3s
[Rerun] Phase B ep 29 done in 2893.8s
[Rerun] Phase B ep 6 done in 3091.7s
[Rerun] Phase B ep 23 done in 3094.9s
[Rerun] Phase B ep 39 done in 3097.8s
[Rerun] Phase B ep 16 done in 3101.0s
[Rerun] Phase B ep 7 done in 3104.6s
[Rerun] Phase B ep 35 done in 3109.9s
[Rerun] Phase B ep 22 done in 3112.7s
[Rerun] Phase B ep 32 done in 3119.1s
[Rerun] Phase B ep 33 done in 3121.8s
[Rerun] Phase B ep 17 done in 3125.0s
[Rerun] Phase B ep 10 done in 3129.9s
[Rerun] Phase B ep 11 done in 3133.6s
[Rerun] Phase B ep 8 done in 3135.3s
[Rerun] Phase B ep 30 done in 3137.2s
[Rerun] Phase B ep 31 done in 3138.6s
[Rerun] Phase B ep 21 done in 3140.8s
[Rerun] Phase B ep 24 done in 3142.7s
[Rerun] Phase B ep 18 done in 3144.2s
[Rerun] Phase B total: 3144.2s for 26 failures (max_workers=26)

======================================================================
[Rerun] PHASE C — aggregator
======================================================================
[aggregator-pace] throttled 15.3s before issue (target_tpm=44000, est_tokens=68117)
[Rerun] Phase C done in 142.7s | clusters=3 | prescriptions=3 | layouts=3 | total_demos_needed=3

========================================================================
[p4_only_hybrid] SUMMARY (Equivariant_pathway)
========================================================================
failures observed    : 26
  ep0 (heldout_001): start=[4, 4] goal=[1, 0] fires=[[1, 2], [4, 0], [4, 2]] steps=60
  ep5 (heldout_006): start=[4, 2] goal=[1, 0] fires=[[2, 4], [3, 0], [3, 2]] steps=60
  ep6 (heldout_007): start=[0, 0] goal=[1, 4] fires=[[1, 1], [2, 0], [3, 2]] steps=60
  ep7 (heldout_008): start=[2, 0] goal=[4, 2] fires=[[3, 0], [3, 3], [4, 3]] steps=1
  ep8 (heldout_009): start=[1, 0] goal=[0, 3] fires=[[0, 2], [0, 4], [3, 1]] steps=60
  ep9 (heldout_010): start=[0, 0] goal=[2, 4] fires=[[1, 0], [2, 3], [3, 0]] steps=60
  ep10 (heldout_011): start=[1, 4] goal=[3, 0] fires=[[4, 0], [4, 3], [4, 4]] steps=60
  ep11 (heldout_012): start=[1, 0] goal=[4, 3] fires=[[0, 0], [1, 1], [1, 3]] steps=60
  ep12 (heldout_013): start=[4, 4] goal=[0, 0] fires=[[1, 4], [3, 1], [4, 1]] steps=60
  ep13 (heldout_014): start=[1, 1] goal=[0, 4] fires=[[0, 2], [1, 3], [2, 1]] steps=60
  ep16 (heldout_017): start=[1, 3] goal=[4, 0] fires=[[0, 1], [0, 3], [4, 1]] steps=60
  ep17 (heldout_018): start=[2, 0] goal=[0, 3] fires=[[2, 4], [3, 2], [3, 3]] steps=60
  ep18 (heldout_019): start=[4, 0] goal=[0, 3] fires=[[0, 0], [1, 4], [2, 0]] steps=60
  ep21 (heldout_022): start=[1, 0] goal=[4, 3] fires=[[0, 0], [2, 1], [4, 0]] steps=3
  ep22 (heldout_023): start=[4, 0] goal=[0, 0] fires=[[1, 1], [3, 4], [4, 3]] steps=60
  ep23 (heldout_024): start=[1, 0] goal=[0, 3] fires=[[0, 1], [1, 4], [2, 4]] steps=60
  ep24 (heldout_025): start=[4, 4] goal=[2, 1] fires=[[2, 0], [2, 4], [3, 2]] steps=2
  ep26 (heldout_027): start=[4, 1] goal=[1, 2] fires=[[0, 0], [2, 0], [3, 4]] steps=60
  ep29 (heldout_030): start=[1, 4] goal=[1, 0] fires=[[0, 4], [1, 1], [3, 2]] steps=60
  ep30 (heldout_031): start=[1, 1] goal=[2, 4] fires=[[2, 3], [3, 1], [4, 0]] steps=60
  ep31 (heldout_032): start=[2, 0] goal=[1, 4] fires=[[1, 0], [1, 1], [3, 3]] steps=60
  ep32 (heldout_033): start=[4, 3] goal=[3, 0] fires=[[3, 1], [3, 2], [4, 4]] steps=60
  ep33 (heldout_034): start=[2, 0] goal=[0, 4] fires=[[1, 2], [2, 3], [3, 1]] steps=3
  ep35 (heldout_036): start=[0, 4] goal=[2, 2] fires=[[1, 2], [2, 3], [4, 3]] steps=60
  ep38 (heldout_039): start=[3, 3] goal=[1, 1] fires=[[0, 2], [0, 4], [1, 2]] steps=60
  ep39 (heldout_040): start=[0, 0] goal=[3, 2] fires=[[0, 3], [1, 1], [3, 0]] steps=3

p4_only_hybrid prescribed total_demos_needed = 3
  cluster=None n_demos=1 layouts=1
  cluster=None n_demos=1 layouts=1
  cluster=None n_demos=1 layouts=1

[p4_only_hybrid] report -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/results/round_001/p4_analysis/p4_only_hybrid_prescription_report.json
[13:55:55] [p4-hybrid] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.collect_demos --layouts_from /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/results/round_001/p4_analysis/recommended_layouts.json --demo_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/demos/round_001 --seed 1001
[eq-collect] 3 prescribed layouts
[eq-collect] DONE  saved=3  summary=/vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/demos/bfs_collection_summary.json
[13:55:56] [p4-hybrid] round 1: prescribed=3 new_demos=3
[13:55:56] [p4-hybrid] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.equivariant_CNN_hybrid.train --demo_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/demos --checkpoint_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/checkpoints --epochs 500 --seed 0
[hybrid-train] device=cuda demo_dir=/vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p4_only/demos
[hybrid-dataset] 24 demos -> 121 samples
[hybrid-train] trainable params: 1,400,028
[hybrid-train] ep   1/500 | train loss=0.8973 top1=0.514 | val loss=0.9523 | t=0.7s  *
[hybrid-train] ep   2/500 | train loss=0.8782 top1=0.514 | val loss=0.9314 | t=0.1s  *
[hybrid-train] ep   3/500 | train loss=0.8745 top1=0.514 | val loss=0.9335 | t=0.1s
[hybrid-train] ep   4/500 | train loss=0.8665 top1=0.514 | val loss=0.9468 | t=0.1s
[hybrid-train] ep   5/500 | train loss=0.8624 top1=0.514 | val loss=0.9476 | t=0.1s
[hybrid-train] ep   6/500 | train loss=0.8593 top1=0.514 | val loss=0.9264 | t=0.1s  *
[hybrid-train] ep   7/500 | train loss=0.8445 top1=0.514 | val loss=0.9175 | t=0.1s  *
[hybrid-train] ep   8/500 | train loss=0.8286 top1=0.514 | val loss=0.9200 | t=0.1s
[hybrid-train] ep   9/500 | train loss=0.8175 top1=0.514 | val loss=0.8870 | t=0.1s  *
[hybrid-train] ep  10/500 | train loss=0.7893 top1=0.514 | val loss=0.8889 | t=0.1s
[hybrid-train] ep  11/500 | train loss=0.7550 top1=0.532 | val loss=0.8184 | t=0.1s  *
[hybrid-train] ep  12/500 | train loss=0.7316 top1=0.679 | val loss=0.8017 | t=0.1s  *
[hybrid-train] ep  13/500 | train loss=0.6986 top1=0.679 | val loss=0.8005 | t=0.1s  *
[hybrid-train] ep  14/500 | train loss=0.6503 top1=0.706 | val loss=0.7440 | t=0.1s  *
[hybrid-train] ep  15/500 | train loss=0.6293 top1=0.761 | val loss=0.7455 | t=0.1s
[hybrid-train] ep  16/500 | train loss=0.5852 top1=0.716 | val loss=0.7250 | t=0.1s  *
[hybrid-train] ep  17/500 | train loss=0.5536 top1=0.798 | val loss=0.6819 | t=0.1s  *
[hybrid-train] ep  18/500 | train loss=0.5274 top1=0.817 | val loss=0.6745 | t=0.1s  *
[hybrid-train] ep  19/500 | train loss=0.5238 top1=0.716 | val loss=0.6378 | t=0.1s  *
[hybrid-train] ep  20/500 | train loss=0.4881 top1=0.872 | val loss=0.5771 | t=0.1s  *
[hybrid-train] ep  21/500 | train loss=0.4717 top1=0.890 | val loss=0.6848 | t=0.1s
[hybrid-train] ep  22/500 | train loss=0.4859 top1=0.798 | val loss=0.6407 | t=0.1s
[hybrid-train] ep  23/500 | train loss=0.4515 top1=0.798 | val loss=0.5318 | t=0.1s  *
[hybrid-train] ep  24/500 | train loss=0.4273 top1=0.872 | val loss=0.5224 | t=0.1s  *
[hybrid-train] ep  25/500 | train loss=0.3947 top1=0.927 | val loss=0.5067 | t=0.1s  *
[hybrid-train] ep  26/500 | train loss=0.3663 top1=0.927 | val loss=0.5114 | t=0.1s
[hybrid-train] ep  27/500 | train loss=0.3415 top1=0.954 | val loss=0.4539 | t=0.1s  *
[hybrid-train] ep  28/500 | train loss=0.3182 top1=0.982 | val loss=0.4585 | t=0.1s
[hybrid-train] ep  29/500 | train loss=0.3004 top1=0.945 | val loss=0.4456 | t=0.1s  *
[hybrid-train] ep  30/500 | train loss=0.2719 top1=1.000 | val loss=0.3847 | t=0.1s  *
[hybrid-train] ep  31/500 | train loss=0.2583 top1=1.000 | val loss=0.4227 | t=0.1s
[hybrid-train] ep  32/500 | train loss=0.2515 top1=0.991 | val loss=0.4131 | t=0.1s
[hybrid-train] ep  33/500 | train loss=0.2407 top1=1.000 | val loss=0.5302 | t=0.1s
[hybrid-train] ep  34/500 | train loss=0.3166 top1=0.927 | val loss=0.4151 | t=0.1s
[hybrid-train] ep  35/500 | train loss=0.2214 top1=0.991 | val loss=0.3752 | t=0.1s  *
[hybrid-train] ep  36/500 | train loss=0.2368 top1=0.963 | val loss=0.3704 | t=0.1s  *
[hybrid-train] ep  37/500 | train loss=0.1924 top1=0.991 | val loss=0.3365 | t=0.1s  *
[hybrid-train] ep  38/500 | train loss=0.1707 top1=1.000 | val loss=0.3533 | t=0.1s
[hybrid-train] ep  39/500 | train loss=0.1764 top1=1.000 | val loss=0.2993 | t=0.1s  *
[hybrid-train] ep  40/500 | train loss=0.1580 top1=1.000 | val loss=0.3335 | t=0.1s
[hybrid-train] ep  41/500 | train loss=0.1454 top1=1.000 | val loss=0.4162 | t=0.1s
[hybrid-train] ep  42/500 | train loss=0.1483 top1=1.000 | val loss=0.2909 | t=0.1s  *
[hybrid-train] ep  43/500 | train loss=0.1355 top1=1.000 | val loss=0.3142 | t=0.1s
[hybrid-train] ep  44/500 | train loss=0.1381 top1=1.000 | val loss=0.2907 | t=0.1s  *
[hybrid-train] ep  45/500 | train loss=0.1097 top1=1.000 | val loss=0.2777 | t=0.1s  *
[hybrid-train] ep  46/500 | train loss=0.0976 top1=1.000 | val loss=0.2685 | t=0.1s  *
[hybrid-train] ep  47/500 | train loss=0.0922 top1=1.000 | val loss=0.2871 | t=0.1s
[hybrid-train] ep  48/500 | train loss=0.0908 top1=1.000 | val loss=0.2382 | t=0.1s  *
[hybrid-train] ep  49/500 | train loss=0.0758 top1=1.000 | val loss=0.2553 | t=0.1s
[hybrid-train] ep  50/500 | train loss=0.0749 top1=1.000 | val loss=0.2560 | t=0.1s
[hybrid-train] ep  51/500 | train loss=0.0635 top1=1.000 | val loss=0.2264 | t=0.1s  *
[hybrid-train] ep  52/500 | train loss=0.0610 top1=1.000 | val loss=0.2267 | t=0.1s
[hybrid-train] ep  53/500 | train loss=0.0591 top1=1.000 | val loss=0.2197 | t=0.1s  *
[hybrid-train] ep  54/500 | train loss=0.0496 top1=1.000 | val loss=0.2240 | t=0.1s
[hybrid-train] ep  55/500 | train loss=0.0511 top1=1.000 | val loss=0.2245 | t=0.1s
[hybrid-train] ep  56/500 | train loss=0.0402 top1=1.000 | val loss=0.2178 | t=0.1s  *
[hybrid-train] ep  57/500 | train loss=0.0416 top1=1.000 | val loss=0.2313 | t=0.1s
[hybrid-train] ep  58/500 | train loss=0.0330 top1=1.000 | val loss=0.2164 | t=0.1s  *
[hybrid-train] ep  59/500 | train loss=0.0316 top1=1.000 | val loss=0.2148 | t=0.1s  *
[hybrid-train] ep  60/500 | train loss=0.0311 top1=1.000 | val loss=0.1860 | t=0.1s  *
[hybrid-train] ep  61/500 | train loss=0.0305 top1=1.000 | val loss=0.1924 | t=0.1s
[hybrid-train] ep  62/500 | train loss=0.0248 top1=1.000 | val loss=0.2093 | t=0.1s
[hybrid-train] ep  63/500 | train loss=0.0221 top1=1.000 | val loss=0.1736 | t=0.1s  *
[hybrid-train] ep  64/500 | train loss=0.0222 top1=1.000 | val loss=0.1951 | t=0.1s
[hybrid-train] ep  65/500 | train loss=0.0200 top1=1.000 | val loss=0.1834 | t=0.1s
[hybrid-train] ep  66/500 | train loss=0.0179 top1=1.000 | val loss=0.1897 | t=0.1s
[hybrid-train] ep  67/500 | train loss=0.0145 top1=1.000 | val loss=0.2127 | t=0.1s
[hybrid-train] ep  68/500 | train loss=0.0152 top1=1.000 | val loss=0.1651 | t=0.1s  *
[hybrid-train] ep  69/500 | train loss=0.0136 top1=1.000 | val loss=0.1774 | t=0.1s
[hybrid-train] ep  70/500 | train loss=0.0121 top1=1.000 | val loss=0.1966 | t=0.1s
[hybrid-train] ep  71/500 | train loss=0.0119 top1=1.000 | val loss=0.1648 | t=0.1s  *
[hybrid-train] ep  72/500 | train loss=0.0109 top1=1.000 | val loss=0.1746 | t=0.1s
[hybrid-train] ep  73/500 | train loss=0.0097 top1=1.000 | val loss=0.1808 | t=0.1s
[hybrid-train] ep  74/500 | train loss=0.0091 top1=1.000 | val loss=0.1585 | t=0.1s  *
[hybrid-train] ep  75/500 | train loss=0.0087 top1=1.000 | val loss=0.1606 | t=0.1s
[hybrid-train] ep  76/500 | train loss=0.0079 top1=1.000 | val loss=0.1852 | t=0.1s
[hybrid-train] ep  77/500 | train loss=0.0077 top1=1.000 | val loss=0.1746 | t=0.1s
[hybrid-train] ep  78/500 | train loss=0.0070 top1=1.000 | val loss=0.1621 | t=0.1s
[hybrid-train] ep  79/500 | train loss=0.0068 top1=1.000 | val loss=0.1635 | t=0.1s
[hybrid-train] ep  80/500 | train loss=0.0063 top1=1.000 | val loss=0.1693 | t=0.1s
[hybrid-train] ep  81/500 | train loss=0.0061 top1=1.000 | val loss=0.1655 | t=0.1s
[hybrid-train] ep  82/500 | train loss=0.0058 top1=1.000 | val loss=0.1635 | t=0.1s
[hybrid-train] ep  83/500 | train loss=0.0055 top1=1.000 | val loss=0.1701 | t=0.1s
[hybrid-train] ep  84/500 | train loss=0.0053 top1=1.000 | val loss=0.1644 | t=0.1s
[hybrid-train] ep  85/500 | train loss=0.0051 top1=1.000 | val loss=0.1541 | t=0.1s  *
[hybrid-train] ep  86/500 | train loss=0.0049 top1=1.000 | val loss=0.1606 | t=0.1s
[hybrid-train] ep  87/500 | train loss=0.0047 top1=1.000 | val loss=0.1697 | t=0.1s
[hybrid-train] ep  88/500 | train loss=0.0046 top1=1.000 | val loss=0.1603 | t=0.1s
[hybrid-train] ep  89/500 | train loss=0.0044 top1=1.000 | val loss=0.1559 | t=0.1s
[hybrid-train] ep  90/500 | train loss=0.0042 top1=1.000 | val loss=0.1627 | t=0.1s
[hybrid-train] ep  91/500 | train loss=0.0041 top1=1.000 | val loss=0.1615 | t=0.1s
[hybrid-train] ep  92/500 | train loss=0.0039 top1=1.000 | val loss=0.1547 | t=0.1s
[hybrid-train] ep  93/500 | train loss=0.0038 top1=1.000 | val loss=0.1567 | t=0.1s
[hybrid-train] ep  94/500 | train loss=0.0037 top1=1.000 | val loss=0.1634 | t=0.1s
[hybrid-train] ep  95/500 | train loss=0.0036 top1=1.000 | val loss=0.1608 | t=0.1s
[hybrid-train] ep  96/500 | train loss=0.0035 top1=1.000 | val loss=0.1558 | t=0.1s
[hybrid-train] ep  97/500 | train loss=0.0034 top1=1.000 | val loss=0.1584 | t=0.1s
[hybrid-train] ep  98/500 | train loss=0.0033 top1=1.000 | val loss=0.1642 | t=0.1s
[hybrid-train] ep  99/500 | train loss=0.0032 top1=1.000 | val loss=0.1610 | t=0.1s
[hybrid-train] ep 100/500 | train loss=0.0031 top1=1.000 | val loss=0.1555 | t=0.1s
[hybrid-train] ep 101/500 | train loss=0.0030 top1=1.000 | val loss=0.1563 | t=0.1s
[hybrid-train] ep 102/500 | train loss=0.0029 top1=1.000 | val loss=0.1576 | t=0.1s
[hybrid-train] ep 103/500 | train loss=0.0028 top1=1.000 | val loss=0.1559 | t=0.1s
[hybrid-train] ep 104/500 | train loss=0.0028 top1=1.000 | val loss=0.1577 | t=0.1s
[hybrid-train] ep 105/500 | train loss=0.0027 top1=1.000 | val loss=0.1623 | t=0.1s
[hybrid-train] ep 106/500 | train loss=0.0026 top1=1.000 | val loss=0.1588 | t=0.1s
[hybrid-train] ep 107/500 | train loss=0.0026 top1=1.000 | val loss=0.1556 | t=0.1s
[hybrid-train] ep 108/500 | train loss=0.0025 top1=1.000 | val loss=0.1567 | t=0.1s
[hybrid-train] ep 109/500 | train loss=0.0025 top1=1.000 | val loss=0.1617 | t=0.1s
